,target_code,filepath,set
1085,NEV,..\datasets\PAD-UFES-20\images\PAT_1186_680_578.png,train
1086,SEK,..\datasets\PAD-UFES-20\images\PAT_270_1387_430.png,train
1088,NEV,..\datasets\PAD-UFES-20\images\PAT_2030_4246_973.png,train
1089,SEK,..\datasets\PAD-UFES-20\images\PAT_2092_4537_438.png,train
1090,SEK,..\datasets\PAD-UFES-20\images\PAT_343_717_927.png,train
1091,NEV,..\datasets\PAD-UFES-20\images\PAT_1364_1246_143.png,train
1092,SEK,..\datasets\PAD-UFES-20\images\PAT_2016_4156_941.png,valid
1093,ACK,..\datasets\PAD-UFES-20\images\PAT_1573_2497_736.png,train
1094,SCC,..\datasets\PAD-UFES-20\images\PAT_935_1785_530.png,test
1095,ACK,..\datasets\PAD-UFES-20\images\PAT_1034_161_203.png,valid
1096,SCC,..\datasets\PAD-UFES-20\images\PAT_637_1434_684.png,train
1097,BCC,..\datasets\PAD-UFES-20\images\PAT_610_1156_461.png,train
1098,BCC,..\datasets\PAD-UFES-20\images\PAT_252_383_31.png,train
1099,NEV,..\datasets\PAD-UFES-20\images\PAT_890_1694_29.png,train
1100,BCC,..\datasets\PAD-UFES-20\images\PAT_96_150_743.png,train
1101,ACK,..\datasets\PAD-UFES-20\images\PAT_1708_3155_581.png,train
1102,NEV,..\datasets\PAD-UFES-20\images\PAT_756_1496_480.png,train
1103,BCC,..\datasets\PAD-UFES-20\images\PAT_745_1406_409.png,train
1104,SEK,..\datasets\PAD-UFES-20\images\PAT_1723_3218_111.png,train
1105,NEV,..\datasets\PAD-UFES-20\images\PAT_1350_1230_925.png,train
1106,ACK,..\datasets\PAD-UFES-20\images\PAT_309_663_812.png,test
1107,ACK,..\datasets\PAD-UFES-20\images\PAT_104_1754_276.png,train
1108,BCC,..\datasets\PAD-UFES-20\images\PAT_797_1511_805.png,train
1109,BCC,..\datasets\PAD-UFES-20\images\PAT_928_1764_426.png,valid
1110,SCC,..\datasets\PAD-UFES-20\images\PAT_397_797_638.png,train
1111,BCC,..\datasets\PAD-UFES-20\images\PAT_818_1539_859.png,test
1112,ACK,..\datasets\PAD-UFES-20\images\PAT_1405_1395_96.png,train
1113,ACK,..\datasets\PAD-UFES-20\images\PAT_260_1289_396.png,train
1114,BCC,..\datasets\PAD-UFES-20\images\PAT_506_957_377.png,train
1115,ACK,..\datasets\PAD-UFES-20\images\PAT_579_1099_837.png,train
1116,NEV,..\datasets\PAD-UFES-20\images\PAT_1570_2472_418.png,test
1117,BCC,..\datasets\PAD-UFES-20\images\PAT_918_1742_456.png,train
1118,ACK,..\datasets\PAD-UFES-20\images\PAT_1246_846_899.png,train
1119,ACK,..\datasets\PAD-UFES-20\images\PAT_579_1100_988.png,train
1120,ACK,..\datasets\PAD-UFES-20\images\PAT_1367_1264_801.png,train
1121,BCC,..\datasets\PAD-UFES-20\images\PAT_993_1865_559.png,train
1122,BCC,..\datasets\PAD-UFES-20\images\PAT_268_413_643.png,train
1123,BCC,..\datasets\PAD-UFES-20\images\PAT_207_313_1.png,train
1124,ACK,..\datasets\PAD-UFES-20\images\PAT_1374_1285_735.png,valid
1125,SEK,..\datasets\PAD-UFES-20\images\PAT_1406_1396_511.png,test
1126,NEV,..\datasets\PAD-UFES-20\images\PAT_173_268_1000.png,train
1127,BCC,..\datasets\PAD-UFES-20\images\PAT_342_716_316.png,train
1128,BCC,..\datasets\PAD-UFES-20\images\PAT_970_1833_270.png,train
1129,ACK,..\datasets\PAD-UFES-20\images\PAT_996_6_622.png,train
1130,ACK,..\datasets\PAD-UFES-20\images\PAT_651_1232_950.png,valid
1131,ACK,..\datasets\PAD-UFES-20\images\PAT_1600_2685_164.png,valid
1132,ACK,..\datasets\PAD-UFES-20\images\PAT_1807_3481_801.png,train
1133,ACK,..\datasets\PAD-UFES-20\images\PAT_960_1816_662.png,test
1134,BCC,..\datasets\PAD-UFES-20\images\PAT_245_376_24.png,train
1135,NEV,..\datasets\PAD-UFES-20\images\PAT_1755_3310_986.png,train
1136,ACK,..\datasets\PAD-UFES-20\images\PAT_1006_53_385.png,train
1137,SEK,..\datasets\PAD-UFES-20\images\PAT_1569_2456_393.png,train
1140,ACK,..\datasets\PAD-UFES-20\images\PAT_163_254_719.png,train
1141,BCC,..\datasets\PAD-UFES-20\images\PAT_265_407_421.png,test
1142,BCC,..\datasets\PAD-UFES-20\images\PAT_674_1277_9.png,train
1143,SEK,..\datasets\PAD-UFES-20\images\PAT_1800_3460_206.png,train
1144,BCC,..\datasets\PAD-UFES-20\images\PAT_534_1009_924.png,train
1145,ACK,..\datasets\PAD-UFES-20\images\PAT_585_1130_552.png,train
1146,BCC,..\datasets\PAD-UFES-20\images\PAT_690_1309_154.png,train
1147,SEK,..\datasets\PAD-UFES-20\images\PAT_1577_2543_510.png,train
1148,ACK,..\datasets\PAD-UFES-20\images\PAT_2024_4224_141.png,train
1149,ACK,..\datasets\PAD-UFES-20\images\PAT_2034_4266_880.png,train
1150,BCC,..\datasets\PAD-UFES-20\images\PAT_505_951_710.png,train
1151,ACK,..\datasets\PAD-UFES-20\images\PAT_1475_1651_727.png,train
1152,SEK,..\datasets\PAD-UFES-20\images\PAT_1761_3329_837.png,train
1153,BCC,..\datasets\PAD-UFES-20\images\PAT_564_1079_430.png,train
1154,ACK,..\datasets\PAD-UFES-20\images\PAT_747_1409_116.png,train
1155,ACK,..\datasets\PAD-UFES-20\images\PAT_566_179_23.png,train
1156,MEL,..\datasets\PAD-UFES-20\images\PAT_719_1361_234.png,train
1157,ACK,..\datasets\PAD-UFES-20\images\PAT_1893_3761_666.png,train
1158,ACK,..\datasets\PAD-UFES-20\images\PAT_1486_1684_182.png,train
1159,NEV,..\datasets\PAD-UFES-20\images\PAT_2129_4680_110.png,train
1160,ACK,..\datasets\PAD-UFES-20\images\PAT_1739_3261_325.png,train
1161,ACK,..\datasets\PAD-UFES-20\images\PAT_1034_160_819.png,valid
1162,BCC,..\datasets\PAD-UFES-20\images\PAT_950_1804_334.png,test
1163,ACK,..\datasets\PAD-UFES-20\images\PAT_1536_1819_91.png,train
1164,ACK,..\datasets\PAD-UFES-20\images\PAT_1402_1376_507.png,valid
1165,BCC,..\datasets\PAD-UFES-20\images\PAT_406_808_975.png,train
1166,BCC,..\datasets\PAD-UFES-20\images\PAT_237_362_52.png,train
1167,NEV,..\datasets\PAD-UFES-20\images\PAT_900_1711_622.png,train
1168,SEK,..\datasets\PAD-UFES-20\images\PAT_504_953_569.png,train
1169,ACK,..\datasets\PAD-UFES-20\images\PAT_2153_4782_321.png,valid
1170,ACK,..\datasets\PAD-UFES-20\images\PAT_1729_3235_712.png,train
1171,BCC,..\datasets\PAD-UFES-20\images\PAT_593_1127_823.png,train
1172,ACK,..\datasets\PAD-UFES-20\images\PAT_1670_3007_105.png,test
1173,ACK,..\datasets\PAD-UFES-20\images\PAT_673_1276_752.png,test
1174,SCC,..\datasets\PAD-UFES-20\images\PAT_487_930_973.png,test
1175,ACK,..\datasets\PAD-UFES-20\images\PAT_15_3138_959.png,train
1176,NEV,..\datasets\PAD-UFES-20\images\PAT_1180_651_559.png,valid
1177,SEK,..\datasets\PAD-UFES-20\images\PAT_1261_896_349.png,valid
1178,ACK,..\datasets\PAD-UFES-20\images\PAT_931_1762_69.png,test
1179,SCC,..\datasets\PAD-UFES-20\images\PAT_678_1298_396.png,train
1180,BCC,..\datasets\PAD-UFES-20\images\PAT_810_1526_639.png,test
1181,BCC,..\datasets\PAD-UFES-20\images\PAT_83_126_820.png,train
1182,SEK,..\datasets\PAD-UFES-20\images\PAT_1220_765_464.png,train
1183,ACK,..\datasets\PAD-UFES-20\images\PAT_987_1859_859.png,train
1184,ACK,..\datasets\PAD-UFES-20\images\PAT_638_3680_891.png,train
1185,BCC,..\datasets\PAD-UFES-20\images\PAT_901_1716_497.png,train
1186,ACK,..\datasets\PAD-UFES-20\images\PAT_735_1391_261.png,valid
1187,SCC,..\datasets\PAD-UFES-20\images\PAT_787_1482_328.png,train
1188,BCC,..\datasets\PAD-UFES-20\images\PAT_467_904_535.png,train
1189,BCC,..\datasets\PAD-UFES-20\images\PAT_684_1303_178.png,train
1190,BCC,..\datasets\PAD-UFES-20\images\PAT_822_1550_132.png,train
1191,ACK,..\datasets\PAD-UFES-20\images\PAT_1296_1038_1.png,valid
1192,SCC,..\datasets\PAD-UFES-20\images\PAT_629_1192_362.png,train
1193,SEK,..\datasets\PAD-UFES-20\images\PAT_1286_1000_276.png,train
1194,NEV,..\datasets\PAD-UFES-20\images\PAT_1603_2704_969.png,train
1195,BCC,..\datasets\PAD-UFES-20\images\PAT_919_1744_451.png,train
1196,NEV,..\datasets\PAD-UFES-20\images\PAT_1305_1082_88.png,train
1197,ACK,..\datasets\PAD-UFES-20\images\PAT_1452_1564_377.png,train
1198,BCC,..\datasets\PAD-UFES-20\images\PAT_650_1241_329.png,train
1199,SEK,..\datasets\PAD-UFES-20\images\PAT_625_1184_412.png,train
1200,BCC,..\datasets\PAD-UFES-20\images\PAT_460_894_242.png,train
1201,NEV,..\datasets\PAD-UFES-20\images\PAT_1534_1809_366.png,test
1202,NEV,..\datasets\PAD-UFES-20\images\PAT_2099_4562_100.png,train
1203,NEV,..\datasets\PAD-UFES-20\images\PAT_352_729_947.png,train
1204,ACK,..\datasets\PAD-UFES-20\images\PAT_126_190_376.png,train
1205,BCC,..\datasets\PAD-UFES-20\images\PAT_626_1187_34.png,test
1206,SCC,..\datasets\PAD-UFES-20\images\PAT_633_1199_745.png,train
1207,MEL,..\datasets\PAD-UFES-20\images\PAT_902_1718_852.png,valid
1208,ACK,..\datasets\PAD-UFES-20\images\PAT_1412_1421_512.png,train
1209,BCC,..\datasets\PAD-UFES-20\images\PAT_877_1667_118.png,test
1210,ACK,..\datasets\PAD-UFES-20\images\PAT_210_316_401.png,train
1211,BCC,..\datasets\PAD-UFES-20\images\PAT_645_1222_860.png,train
1212,BCC,..\datasets\PAD-UFES-20\images\PAT_478_916_979.png,train
1213,SCC,..\datasets\PAD-UFES-20\images\PAT_377_1580_429.png,train
1214,ACK,..\datasets\PAD-UFES-20\images\PAT_873_1661_178.png,valid
1215,BCC,..\datasets\PAD-UFES-20\images\PAT_565_1073_749.png,train
1216,SCC,..\datasets\PAD-UFES-20\images\PAT_386_784_470.png,train
1217,ACK,..\datasets\PAD-UFES-20\images\PAT_1393_1355_316.png,train
1218,SCC,..\datasets\PAD-UFES-20\images\PAT_108_161_878.png,train
1219,NEV,..\datasets\PAD-UFES-20\images\PAT_1940_3902_876.png,train
1220,BCC,..\datasets\PAD-UFES-20\images\PAT_545_1029_650.png,test
1221,ACK,..\datasets\PAD-UFES-20\images\PAT_1746_3284_798.png,train
1222,ACK,..\datasets\PAD-UFES-20\images\PAT_704_1324_359.png,train
1223,ACK,..\datasets\PAD-UFES-20\images\PAT_2020_4176_865.png,train
1224,NEV,..\datasets\PAD-UFES-20\images\PAT_1138_520_154.png,train
1225,ACK,..\datasets\PAD-UFES-20\images\PAT_380_774_185.png,train
1226,BCC,..\datasets\PAD-UFES-20\images\PAT_559_1093_774.png,test
1227,ACK,..\datasets\PAD-UFES-20\images\PAT_2093_4542_192.png,train
1228,ACK,..\datasets\PAD-UFES-20\images\PAT_1468_1622_219.png,train
1229,SCC,..\datasets\PAD-UFES-20\images\PAT_387_786_213.png,train
1230,SEK,..\datasets\PAD-UFES-20\images\PAT_1975_3999_453.png,train
1231,ACK,..\datasets\PAD-UFES-20\images\PAT_1728_3234_404.png,test
1232,ACK,..\datasets\PAD-UFES-20\images\PAT_1563_2426_436.png,test
1233,ACK,..\datasets\PAD-UFES-20\images\PAT_366_2448_563.png,train
1234,BCC,..\datasets\PAD-UFES-20\images\PAT_711_1334_480.png,train
1235,ACK,..\datasets\PAD-UFES-20\images\PAT_428_845_189.png,train
1236,NEV,..\datasets\PAD-UFES-20\images\PAT_1186_681_457.png,train
1237,ACK,..\datasets\PAD-UFES-20\images\PAT_802_1516_510.png,train
1238,ACK,..\datasets\PAD-UFES-20\images\PAT_2003_4107_766.png,train
1239,ACK,..\datasets\PAD-UFES-20\images\PAT_2116_4614_671.png,valid
1240,BCC,..\datasets\PAD-UFES-20\images\PAT_211_318_942.png,valid
1241,BCC,..\datasets\PAD-UFES-20\images\PAT_316_674_318.png,train
1242,NEV,..\datasets\PAD-UFES-20\images\PAT_1351_1231_203.png,train
1243,BCC,..\datasets\PAD-UFES-20\images\PAT_806_1520_60.png,train
1244,BCC,..\datasets\PAD-UFES-20\images\PAT_88_133_64.png,train
1245,ACK,..\datasets\PAD-UFES-20\images\PAT_1177_633_705.png,train
1246,NEV,..\datasets\PAD-UFES-20\images\PAT_1113_458_387.png,train
1247,NEV,..\datasets\PAD-UFES-20\images\PAT_1698_3122_83.png,train
1248,SEK,..\datasets\PAD-UFES-20\images\PAT_2085_4506_726.png,train
1249,ACK,..\datasets\PAD-UFES-20\images\PAT_1243_837_806.png,train
1250,BCC,..\datasets\PAD-UFES-20\images\PAT_688_1305_242.png,train
1251,BCC,..\datasets\PAD-UFES-20\images\PAT_67_104_695.png,train
1252,SEK,..\datasets\PAD-UFES-20\images\PAT_2108_4596_837.png,train
1253,NEV,..\datasets\PAD-UFES-20\images\PAT_471_909_353.png,train
1254,NEV,..\datasets\PAD-UFES-20\images\PAT_621_3592_955.png,test
1255,ACK,..\datasets\PAD-UFES-20\images\PAT_1118_470_710.png,train
1256,SEK,..\datasets\PAD-UFES-20\images\PAT_1286_999_846.png,train
1257,SEK,..\datasets\PAD-UFES-20\images\PAT_1046_203_511.png,train
1258,ACK,..\datasets\PAD-UFES-20\images\PAT_202_917_942.png,train
1259,BCC,..\datasets\PAD-UFES-20\images\PAT_456_888_961.png,train
1260,ACK,..\datasets\PAD-UFES-20\images\PAT_316_1457_353.png,train
1261,BCC,..\datasets\PAD-UFES-20\images\PAT_177_274_865.png,train
1262,SEK,..\datasets\PAD-UFES-20\images\PAT_93_361_53.png,train
1263,BCC,..\datasets\PAD-UFES-20\images\PAT_330_1437_458.png,train
1264,NEV,..\datasets\PAD-UFES-20\images\PAT_615_1167_722.png,train
1265,SEK,..\datasets\PAD-UFES-20\images\PAT_1340_1207_304.png,train
1266,BCC,..\datasets\PAD-UFES-20\images\PAT_988_1858_453.png,train
1267,ACK,..\datasets\PAD-UFES-20\images\PAT_2024_4225_170.png,train
1268,BCC,..\datasets\PAD-UFES-20\images\PAT_947_1798_946.png,train
1269,BCC,..\datasets\PAD-UFES-20\images\PAT_782_1492_890.png,train
1270,BCC,..\datasets\PAD-UFES-20\images\PAT_299_1452_1.png,train
1271,SCC,..\datasets\PAD-UFES-20\images\PAT_874_1672_287.png,train
1272,SEK,..\datasets\PAD-UFES-20\images\PAT_893_1697_613.png,train
1273,BCC,..\datasets\PAD-UFES-20\images\PAT_351_728_683.png,valid
1274,BCC,..\datasets\PAD-UFES-20\images\PAT_402_803_739.png,train
1275,NEV,..\datasets\PAD-UFES-20\images\PAT_1179_641_735.png,train
1276,BCC,..\datasets\PAD-UFES-20\images\PAT_282_433_934.png,train
1277,BCC,..\datasets\PAD-UFES-20\images\PAT_156_241_538.png,train
1278,NEV,..\datasets\PAD-UFES-20\images\PAT_1153_555_98.png,train
1279,BCC,..\datasets\PAD-UFES-20\images\PAT_660_1249_469.png,train
1280,BCC,..\datasets\PAD-UFES-20\images\PAT_762_1436_414.png,train
1281,ACK,..\datasets\PAD-UFES-20\images\PAT_1373_1283_85.png,train
1282,NEV,..\datasets\PAD-UFES-20\images\PAT_1689_3077_411.png,train
1283,BCC,..\datasets\PAD-UFES-20\images\PAT_669_1265_76.png,train
1284,ACK,..\datasets\PAD-UFES-20\images\PAT_1414_1433_806.png,test
1285,ACK,..\datasets\PAD-UFES-20\images\PAT_861_1639_823.png,test
1286,ACK,..\datasets\PAD-UFES-20\images\PAT_1031_148_292.png,train
1287,BCC,..\datasets\PAD-UFES-20\images\PAT_261_401_911.png,train
1288,BCC,..\datasets\PAD-UFES-20\images\PAT_110_165_583.png,train
1289,NEV,..\datasets\PAD-UFES-20\images\PAT_281_1517_293.png,train
1290,ACK,..\datasets\PAD-UFES-20\images\PAT_880_1675_704.png,train
1291,NEV,..\datasets\PAD-UFES-20\images\PAT_2017_4164_500.png,test
1292,BCC,..\datasets\PAD-UFES-20\images\PAT_197_301_449.png,test
1293,MEL,..\datasets\PAD-UFES-20\images\PAT_486_929_274.png,train
1294,BCC,..\datasets\PAD-UFES-20\images\PAT_955_1810_892.png,test
1295,ACK,..\datasets\PAD-UFES-20\images\PAT_1093_379_273.png,train
1296,BCC,..\datasets\PAD-UFES-20\images\PAT_481_923_186.png,train
1297,BCC,..\datasets\PAD-UFES-20\images\PAT_938_1790_977.png,train
1298,BCC,..\datasets\PAD-UFES-20\images\PAT_645_1223_443.png,train
1299,ACK,..\datasets\PAD-UFES-20\images\PAT_86_1082_220.png,train
1300,BCC,..\datasets\PAD-UFES-20\images\PAT_477_915_389.png,train
1301,SEK,..\datasets\PAD-UFES-20\images\PAT_1946_3924_24.png,train
1302,BCC,..\datasets\PAD-UFES-20\images\PAT_885_1687_204.png,train
1303,ACK,..\datasets\PAD-UFES-20\images\PAT_1931_3879_727.png,train
1304,BCC,..\datasets\PAD-UFES-20\images\PAT_904_1736_851.png,train
1305,BCC,..\datasets\PAD-UFES-20\images\PAT_32_44_211.png,train
1306,BCC,..\datasets\PAD-UFES-20\images\PAT_815_1536_963.png,train
1307,BCC,..\datasets\PAD-UFES-20\images\PAT_303_652_342.png,train
1308,BCC,..\datasets\PAD-UFES-20\images\PAT_330_695_296.png,train
1309,BCC,..\datasets\PAD-UFES-20\images\PAT_363_746_18.png,train
1310,ACK,..\datasets\PAD-UFES-20\images\PAT_645_4042_489.png,train
1311,BCC,..\datasets\PAD-UFES-20\images\PAT_388_1590_328.png,train
1312,ACK,..\datasets\PAD-UFES-20\images\PAT_747_1410_622.png,train
1313,ACK,..\datasets\PAD-UFES-20\images\PAT_983_1853_985.png,train
1314,ACK,..\datasets\PAD-UFES-20\images\PAT_110_397_52.png,train
1315,BCC,..\datasets\PAD-UFES-20\images\PAT_191_294_419.png,train
1316,ACK,..\datasets\PAD-UFES-20\images\PAT_1450_1556_114.png,train
1317,BCC,..\datasets\PAD-UFES-20\images\PAT_451_878_890.png,train
1319,ACK,..\datasets\PAD-UFES-20\images\PAT_1918_3836_82.png,train
1320,BCC,..\datasets\PAD-UFES-20\images\PAT_430_848_550.png,train
1321,ACK,..\datasets\PAD-UFES-20\images\PAT_1184_676_303.png,train
1322,NEV,..\datasets\PAD-UFES-20\images\PAT_2161_4818_501.png,train
1323,BCC,..\datasets\PAD-UFES-20\images\PAT_876_1666_961.png,train
1324,ACK,..\datasets\PAD-UFES-20\images\PAT_1790_3427_723.png,train
1325,SEK,..\datasets\PAD-UFES-20\images\PAT_1453_1566_310.png,train
1326,ACK,..\datasets\PAD-UFES-20\images\PAT_1176_631_36.png,train
1327,BCC,..\datasets\PAD-UFES-20\images\PAT_523_988_900.png,train
1328,ACK,..\datasets\PAD-UFES-20\images\PAT_1545_1865_519.png,train
1329,SCC,..\datasets\PAD-UFES-20\images\PAT_637_1217_274.png,train
1330,BCC,..\datasets\PAD-UFES-20\images\PAT_887_1688_436.png,test
1331,ACK,..\datasets\PAD-UFES-20\images\PAT_1469_1627_109.png,train
1332,SCC,..\datasets\PAD-UFES-20\images\PAT_447_873_329.png,train
1333,ACK,..\datasets\PAD-UFES-20\images\PAT_1840_3612_959.png,train
1334,NEV,..\datasets\PAD-UFES-20\images\PAT_1587_2625_226.png,train
1335,BCC,..\datasets\PAD-UFES-20\images\PAT_897_1710_793.png,train
1336,ACK,..\datasets\PAD-UFES-20\images\PAT_931_1761_380.png,test
1337,ACK,..\datasets\PAD-UFES-20\images\PAT_1937_3897_131.png,train
1338,MEL,..\datasets\PAD-UFES-20\images\PAT_936_1772_886.png,train
1340,ACK,..\datasets\PAD-UFES-20\images\PAT_359_1596_68.png,train
1341,ACK,..\datasets\PAD-UFES-20\images\PAT_1528_1795_12.png,train
1342,MEL,..\datasets\PAD-UFES-20\images\PAT_270_417_257.png,train
1343,ACK,..\datasets\PAD-UFES-20\images\PAT_1998_4095_438.png,train
1344,BCC,..\datasets\PAD-UFES-20\images\PAT_894_1680_410.png,train
1345,BCC,..\datasets\PAD-UFES-20\images\PAT_827_1601_859.png,valid
1346,ACK,..\datasets\PAD-UFES-20\images\PAT_1390_1346_709.png,valid
1347,ACK,..\datasets\PAD-UFES-20\images\PAT_1433_1499_29.png,valid
1348,MEL,..\datasets\PAD-UFES-20\images\PAT_801_1518_574.png,valid
1349,ACK,..\datasets\PAD-UFES-20\images\PAT_1777_3370_697.png,train
1350,BCC,..\datasets\PAD-UFES-20\images\PAT_782_1494_418.png,train
1351,ACK,..\datasets\PAD-UFES-20\images\PAT_236_1071_810.png,train
1352,SEK,..\datasets\PAD-UFES-20\images\PAT_1550_1888_216.png,train
1353,BCC,..\datasets\PAD-UFES-20\images\PAT_457_889_346.png,train
1354,ACK,..\datasets\PAD-UFES-20\images\PAT_1284_995_150.png,train
1355,ACK,..\datasets\PAD-UFES-20\images\PAT_2081_4488_57.png,train
1356,NEV,..\datasets\PAD-UFES-20\images\PAT_1364_1246_583.png,train
1358,ACK,..\datasets\PAD-UFES-20\images\PAT_891_1700_180.png,train
1359,BCC,..\datasets\PAD-UFES-20\images\PAT_940_1775_513.png,train
1360,ACK,..\datasets\PAD-UFES-20\images\PAT_306_1646_971.png,train
1361,ACK,..\datasets\PAD-UFES-20\images\PAT_1705_3143_139.png,train
1362,BCC,..\datasets\PAD-UFES-20\images\PAT_357_737_77.png,train
1363,ACK,..\datasets\PAD-UFES-20\images\PAT_176_273_423.png,train
1364,BCC,..\datasets\PAD-UFES-20\images\PAT_815_1535_536.png,train
1365,ACK,..\datasets\PAD-UFES-20\images\PAT_1431_1495_931.png,train
1366,BCC,..\datasets\PAD-UFES-20\images\PAT_160_248_254.png,train
1367,BCC,..\datasets\PAD-UFES-20\images\PAT_211_317_649.png,valid
1368,BCC,..\datasets\PAD-UFES-20\images\PAT_906_1723_560.png,valid
1369,SEK,..\datasets\PAD-UFES-20\images\PAT_1269_936_965.png,train
1370,ACK,..\datasets\PAD-UFES-20\images\PAT_201_946_262.png,train
1371,BCC,..\datasets\PAD-UFES-20\images\PAT_822_1551_642.png,train
1372,NEV,..\datasets\PAD-UFES-20\images\PAT_1229_794_274.png,train
1373,BCC,..\datasets\PAD-UFES-20\images\PAT_119_181_684.png,train
1374,BCC,..\datasets\PAD-UFES-20\images\PAT_46_880_308.png,train
1375,BCC,..\datasets\PAD-UFES-20\images\PAT_896_1705_582.png,train
1376,ACK,..\datasets\PAD-UFES-20\images\PAT_1017_97_577.png,train
1377,NEV,..\datasets\PAD-UFES-20\images\PAT_417_3537_45.png,train
1378,ACK,..\datasets\PAD-UFES-20\images\PAT_632_3700_890.png,valid
1379,BCC,..\datasets\PAD-UFES-20\images\PAT_530_999_696.png,test
1380,BCC,..\datasets\PAD-UFES-20\images\PAT_935_1783_687.png,test
1381,BCC,..\datasets\PAD-UFES-20\images\PAT_473_911_630.png,train
1382,SCC,..\datasets\PAD-UFES-20\images\PAT_805_1517_647.png,train
1383,SCC,..\datasets\PAD-UFES-20\images\PAT_834_1574_397.png,train
1384,BCC,..\datasets\PAD-UFES-20\images\PAT_864_1646_822.png,train
1385,BCC,..\datasets\PAD-UFES-20\images\PAT_151_227_63.png,train
1386,SCC,..\datasets\PAD-UFES-20\images\PAT_263_403_966.png,valid
1387,BCC,..\datasets\PAD-UFES-20\images\PAT_197_301_198.png,test
1388,NEV,..\datasets\PAD-UFES-20\images\PAT_2088_4523_400.png,train
1389,NEV,..\datasets\PAD-UFES-20\images\PAT_1391_1351_396.png,train
1390,ACK,..\datasets\PAD-UFES-20\images\PAT_1615_2749_350.png,train
1391,ACK,..\datasets\PAD-UFES-20\images\PAT_1385_1323_100.png,train
1392,BCC,..\datasets\PAD-UFES-20\images\PAT_550_1045_81.png,train
1393,NEV,..\datasets\PAD-UFES-20\images\PAT_1535_1812_660.png,train
1394,SCC,..\datasets\PAD-UFES-20\images\PAT_679_1286_933.png,train
1395,ACK,..\datasets\PAD-UFES-20\images\PAT_2089_4529_762.png,train
1396,BCC,..\datasets\PAD-UFES-20\images\PAT_122_869_60.png,train
1397,ACK,..\datasets\PAD-UFES-20\images\PAT_1497_1712_633.png,train
1398,ACK,..\datasets\PAD-UFES-20\images\PAT_851_1623_815.png,test
1399,ACK,..\datasets\PAD-UFES-20\images\PAT_2026_4230_141.png,train
1400,BCC,..\datasets\PAD-UFES-20\images\PAT_355_732_625.png,train
1401,ACK,..\datasets\PAD-UFES-20\images\PAT_86_131_107.png,train
1402,BCC,..\datasets\PAD-UFES-20\images\PAT_472_910_453.png,train
1403,BCC,..\datasets\PAD-UFES-20\images\PAT_99_153_636.png,train
1404,BCC,..\datasets\PAD-UFES-20\images\PAT_678_1287_652.png,train
1405,NEV,..\datasets\PAD-UFES-20\images\PAT_1129_498_930.png,train
1406,ACK,..\datasets\PAD-UFES-20\images\PAT_158_621_68.png,test
1407,ACK,..\datasets\PAD-UFES-20\images\PAT_1407_1402_734.png,train
1408,ACK,..\datasets\PAD-UFES-20\images\PAT_1407_1402_500.png,train
1409,SEK,..\datasets\PAD-UFES-20\images\PAT_1861_3648_959.png,train
1410,BCC,..\datasets\PAD-UFES-20\images\PAT_823_1558_870.png,train
1411,BCC,..\datasets\PAD-UFES-20\images\PAT_532_1007_854.png,train
1412,ACK,..\datasets\PAD-UFES-20\images\PAT_1315_1110_317.png,train
1413,BCC,..\datasets\PAD-UFES-20\images\PAT_89_135_11.png,train
1414,ACK,..\datasets\PAD-UFES-20\images\PAT_2022_4184_111.png,train
1415,BCC,..\datasets\PAD-UFES-20\images\PAT_598_1137_888.png,train
1416,BCC,..\datasets\PAD-UFES-20\images\PAT_252_383_389.png,train
1417,ACK,..\datasets\PAD-UFES-20\images\PAT_230_1007_645.png,train
1418,BCC,..\datasets\PAD-UFES-20\images\PAT_338_707_774.png,train
1419,ACK,..\datasets\PAD-UFES-20\images\PAT_1029_135_983.png,train
1420,BCC,..\datasets\PAD-UFES-20\images\PAT_667_1264_8.png,train
1421,BCC,..\datasets\PAD-UFES-20\images\PAT_143_213_489.png,train
1422,ACK,..\datasets\PAD-UFES-20\images\PAT_914_1732_136.png,train
1423,ACK,..\datasets\PAD-UFES-20\images\PAT_1418_1449_580.png,valid
1424,MEL,..\datasets\PAD-UFES-20\images\PAT_622_1185_922.png,train
1425,BCC,..\datasets\PAD-UFES-20\images\PAT_442_863_795.png,train
1426,NEV,..\datasets\PAD-UFES-20\images\PAT_665_1260_16.png,valid
1427,ACK,..\datasets\PAD-UFES-20\images\PAT_1031_148_66.png,train
1428,ACK,..\datasets\PAD-UFES-20\images\PAT_1452_1564_509.png,train
1429,ACK,..\datasets\PAD-UFES-20\images\PAT_1280_972_605.png,train
1430,BCC,..\datasets\PAD-UFES-20\images\PAT_738_1397_195.png,train
1431,BCC,..\datasets\PAD-UFES-20\images\PAT_747_1408_965.png,train
1432,NEV,..\datasets\PAD-UFES-20\images\PAT_1514_1760_35.png,train
1433,BCC,..\datasets\PAD-UFES-20\images\PAT_760_1456_878.png,test
1434,ACK,..\datasets\PAD-UFES-20\images\PAT_2128_4676_965.png,train
1435,BCC,..\datasets\PAD-UFES-20\images\PAT_243_372_640.png,train
1436,BCC,..\datasets\PAD-UFES-20\images\PAT_727_1373_718.png,train
1437,BCC,..\datasets\PAD-UFES-20\images\PAT_135_202_105.png,train
1438,BCC,..\datasets\PAD-UFES-20\images\PAT_899_1702_32.png,valid
