,target_code,filepath,set
17419,3,..\datasets\cassava-leaf-disease-classification\train_images\4142137699.jpg,valid
17420,1,..\datasets\cassava-leaf-disease-classification\train_images\4142266385.jpg,train
17421,4,..\datasets\cassava-leaf-disease-classification\train_images\414229694.jpg,train
17422,3,..\datasets\cassava-leaf-disease-classification\train_images\4142424247.jpg,train
17423,3,..\datasets\cassava-leaf-disease-classification\train_images\4142462733.jpg,train
17424,3,..\datasets\cassava-leaf-disease-classification\train_images\4142500062.jpg,test
17425,2,..\datasets\cassava-leaf-disease-classification\train_images\4142699923.jpg,train
17426,3,..\datasets\cassava-leaf-disease-classification\train_images\4142864830.jpg,train
17427,3,..\datasets\cassava-leaf-disease-classification\train_images\4142973523.jpg,test
17428,2,..\datasets\cassava-leaf-disease-classification\train_images\414320641.jpg,train
17429,3,..\datasets\cassava-leaf-disease-classification\train_images\4143264926.jpg,train
17430,3,..\datasets\cassava-leaf-disease-classification\train_images\4143432365.jpg,train
17431,3,..\datasets\cassava-leaf-disease-classification\train_images\414363375.jpg,valid
17432,1,..\datasets\cassava-leaf-disease-classification\train_images\4143889304.jpg,train
17433,4,..\datasets\cassava-leaf-disease-classification\train_images\4144053251.jpg,valid
17434,3,..\datasets\cassava-leaf-disease-classification\train_images\4144134428.jpg,train
17435,3,..\datasets\cassava-leaf-disease-classification\train_images\4144248686.jpg,train
17436,3,..\datasets\cassava-leaf-disease-classification\train_images\4144297967.jpg,train
17437,3,..\datasets\cassava-leaf-disease-classification\train_images\4144515023.jpg,train
17438,3,..\datasets\cassava-leaf-disease-classification\train_images\4144868742.jpg,train
17439,3,..\datasets\cassava-leaf-disease-classification\train_images\4145051602.jpg,train
17440,2,..\datasets\cassava-leaf-disease-classification\train_images\4145160333.jpg,train
17441,0,..\datasets\cassava-leaf-disease-classification\train_images\4145471533.jpg,train
17442,0,..\datasets\cassava-leaf-disease-classification\train_images\4145595052.jpg,train
17443,3,..\datasets\cassava-leaf-disease-classification\train_images\4145634320.jpg,train
17444,3,..\datasets\cassava-leaf-disease-classification\train_images\4145708140.jpg,train
17445,1,..\datasets\cassava-leaf-disease-classification\train_images\4145817013.jpg,valid
17446,4,..\datasets\cassava-leaf-disease-classification\train_images\4145869943.jpg,train
17447,3,..\datasets\cassava-leaf-disease-classification\train_images\414587008.jpg,train
17448,4,..\datasets\cassava-leaf-disease-classification\train_images\4146003606.jpg,train
17449,1,..\datasets\cassava-leaf-disease-classification\train_images\4146091086.jpg,train
17450,3,..\datasets\cassava-leaf-disease-classification\train_images\4146139706.jpg,train
17451,3,..\datasets\cassava-leaf-disease-classification\train_images\4146567066.jpg,train
17452,2,..\datasets\cassava-leaf-disease-classification\train_images\4146743223.jpg,train
17453,3,..\datasets\cassava-leaf-disease-classification\train_images\4146786218.jpg,train
17454,3,..\datasets\cassava-leaf-disease-classification\train_images\4146910494.jpg,train
17455,3,..\datasets\cassava-leaf-disease-classification\train_images\4147019519.jpg,train
17456,3,..\datasets\cassava-leaf-disease-classification\train_images\4147446952.jpg,train
17457,3,..\datasets\cassava-leaf-disease-classification\train_images\4147456412.jpg,train
17458,3,..\datasets\cassava-leaf-disease-classification\train_images\4147565807.jpg,train
17459,3,..\datasets\cassava-leaf-disease-classification\train_images\4147670856.jpg,train
17460,1,..\datasets\cassava-leaf-disease-classification\train_images\4147695010.jpg,train
17461,3,..\datasets\cassava-leaf-disease-classification\train_images\4147986236.jpg,train
17462,1,..\datasets\cassava-leaf-disease-classification\train_images\4147991798.jpg,train
17463,3,..\datasets\cassava-leaf-disease-classification\train_images\4148250496.jpg,train
17464,2,..\datasets\cassava-leaf-disease-classification\train_images\4148306870.jpg,train
17465,3,..\datasets\cassava-leaf-disease-classification\train_images\4148349078.jpg,train
17466,1,..\datasets\cassava-leaf-disease-classification\train_images\4148374755.jpg,train
17467,3,..\datasets\cassava-leaf-disease-classification\train_images\4148746293.jpg,train
17468,3,..\datasets\cassava-leaf-disease-classification\train_images\4148790087.jpg,train
17469,3,..\datasets\cassava-leaf-disease-classification\train_images\4148883240.jpg,train
17470,3,..\datasets\cassava-leaf-disease-classification\train_images\4148970869.jpg,train
17471,3,..\datasets\cassava-leaf-disease-classification\train_images\4148972063.jpg,valid
17472,3,..\datasets\cassava-leaf-disease-classification\train_images\4149005618.jpg,train
17473,3,..\datasets\cassava-leaf-disease-classification\train_images\4149019611.jpg,test
17474,3,..\datasets\cassava-leaf-disease-classification\train_images\4149032443.jpg,train
17475,3,..\datasets\cassava-leaf-disease-classification\train_images\4149062810.jpg,train
17476,2,..\datasets\cassava-leaf-disease-classification\train_images\4149113936.jpg,train
17477,3,..\datasets\cassava-leaf-disease-classification\train_images\414926193.jpg,train
17478,0,..\datasets\cassava-leaf-disease-classification\train_images\4149439273.jpg,train
17479,3,..\datasets\cassava-leaf-disease-classification\train_images\4149442480.jpg,train
17480,1,..\datasets\cassava-leaf-disease-classification\train_images\4149713311.jpg,train
17481,3,..\datasets\cassava-leaf-disease-classification\train_images\4149713617.jpg,train
17482,3,..\datasets\cassava-leaf-disease-classification\train_images\4149719008.jpg,train
17483,4,..\datasets\cassava-leaf-disease-classification\train_images\4150333729.jpg,valid
17484,3,..\datasets\cassava-leaf-disease-classification\train_images\415073532.jpg,train
17485,0,..\datasets\cassava-leaf-disease-classification\train_images\4150882054.jpg,valid
17486,4,..\datasets\cassava-leaf-disease-classification\train_images\415127331.jpg,train
17487,3,..\datasets\cassava-leaf-disease-classification\train_images\4151340541.jpg,train
17488,3,..\datasets\cassava-leaf-disease-classification\train_images\4151371064.jpg,train
17489,3,..\datasets\cassava-leaf-disease-classification\train_images\4151450216.jpg,train
17490,3,..\datasets\cassava-leaf-disease-classification\train_images\4151543321.jpg,test
17491,1,..\datasets\cassava-leaf-disease-classification\train_images\4152070738.jpg,train
17492,3,..\datasets\cassava-leaf-disease-classification\train_images\4152202956.jpg,train
17493,3,..\datasets\cassava-leaf-disease-classification\train_images\4152354751.jpg,train
17494,3,..\datasets\cassava-leaf-disease-classification\train_images\4152813711.jpg,train
17495,3,..\datasets\cassava-leaf-disease-classification\train_images\4152969433.jpg,train
17496,4,..\datasets\cassava-leaf-disease-classification\train_images\4153020952.jpg,valid
17497,3,..\datasets\cassava-leaf-disease-classification\train_images\4153074724.jpg,train
17498,0,..\datasets\cassava-leaf-disease-classification\train_images\4153204450.jpg,train
17499,3,..\datasets\cassava-leaf-disease-classification\train_images\4153230948.jpg,valid
17500,3,..\datasets\cassava-leaf-disease-classification\train_images\4153465850.jpg,train
17501,3,..\datasets\cassava-leaf-disease-classification\train_images\4153590251.jpg,train
17502,3,..\datasets\cassava-leaf-disease-classification\train_images\4153904483.jpg,train
17503,1,..\datasets\cassava-leaf-disease-classification\train_images\4153984677.jpg,train
17504,3,..\datasets\cassava-leaf-disease-classification\train_images\4154410133.jpg,train
17505,3,..\datasets\cassava-leaf-disease-classification\train_images\4154571034.jpg,train
17506,3,..\datasets\cassava-leaf-disease-classification\train_images\4154577723.jpg,test
17507,2,..\datasets\cassava-leaf-disease-classification\train_images\415504810.jpg,train
17508,2,..\datasets\cassava-leaf-disease-classification\train_images\4155077237.jpg,train
17509,3,..\datasets\cassava-leaf-disease-classification\train_images\4155175371.jpg,train
17510,3,..\datasets\cassava-leaf-disease-classification\train_images\4155925395.jpg,train
17511,3,..\datasets\cassava-leaf-disease-classification\train_images\415601411.jpg,train
17512,3,..\datasets\cassava-leaf-disease-classification\train_images\4156066738.jpg,valid
17513,0,..\datasets\cassava-leaf-disease-classification\train_images\4156138691.jpg,train
17514,4,..\datasets\cassava-leaf-disease-classification\train_images\4156232104.jpg,train
17515,3,..\datasets\cassava-leaf-disease-classification\train_images\4156293959.jpg,train
17516,4,..\datasets\cassava-leaf-disease-classification\train_images\4156350478.jpg,valid
17517,3,..\datasets\cassava-leaf-disease-classification\train_images\4156518225.jpg,train
17518,3,..\datasets\cassava-leaf-disease-classification\train_images\4156520758.jpg,train
17519,4,..\datasets\cassava-leaf-disease-classification\train_images\4156615923.jpg,train
17520,3,..\datasets\cassava-leaf-disease-classification\train_images\4156754691.jpg,train
17521,3,..\datasets\cassava-leaf-disease-classification\train_images\4156956690.jpg,train
17522,3,..\datasets\cassava-leaf-disease-classification\train_images\4157431857.jpg,train
17523,4,..\datasets\cassava-leaf-disease-classification\train_images\4157582812.jpg,train
17524,3,..\datasets\cassava-leaf-disease-classification\train_images\4157808497.jpg,train
17525,4,..\datasets\cassava-leaf-disease-classification\train_images\4157923017.jpg,train
17526,3,..\datasets\cassava-leaf-disease-classification\train_images\415809799.jpg,train
17527,3,..\datasets\cassava-leaf-disease-classification\train_images\4158544304.jpg,train
17528,3,..\datasets\cassava-leaf-disease-classification\train_images\4158622141.jpg,train
17529,2,..\datasets\cassava-leaf-disease-classification\train_images\415901273.jpg,train
17530,3,..\datasets\cassava-leaf-disease-classification\train_images\4159206286.jpg,train
17531,2,..\datasets\cassava-leaf-disease-classification\train_images\4159264325.jpg,train
17532,3,..\datasets\cassava-leaf-disease-classification\train_images\4159550001.jpg,train
17533,3,..\datasets\cassava-leaf-disease-classification\train_images\4159698994.jpg,train
17534,3,..\datasets\cassava-leaf-disease-classification\train_images\4159778976.jpg,train
17535,0,..\datasets\cassava-leaf-disease-classification\train_images\4159967753.jpg,train
17536,3,..\datasets\cassava-leaf-disease-classification\train_images\4160459669.jpg,train
17537,0,..\datasets\cassava-leaf-disease-classification\train_images\416062259.jpg,train
17538,1,..\datasets\cassava-leaf-disease-classification\train_images\41606397.jpg,train
17539,3,..\datasets\cassava-leaf-disease-classification\train_images\4160794520.jpg,train
17540,3,..\datasets\cassava-leaf-disease-classification\train_images\4161456491.jpg,valid
17541,3,..\datasets\cassava-leaf-disease-classification\train_images\4161605185.jpg,valid
17542,4,..\datasets\cassava-leaf-disease-classification\train_images\4161798280.jpg,train
17543,4,..\datasets\cassava-leaf-disease-classification\train_images\4162062319.jpg,train
17544,3,..\datasets\cassava-leaf-disease-classification\train_images\4162289609.jpg,train
17545,3,..\datasets\cassava-leaf-disease-classification\train_images\4162370694.jpg,train
17546,3,..\datasets\cassava-leaf-disease-classification\train_images\416260433.jpg,train
17547,4,..\datasets\cassava-leaf-disease-classification\train_images\416297686.jpg,train
17548,3,..\datasets\cassava-leaf-disease-classification\train_images\4163008109.jpg,train
17549,3,..\datasets\cassava-leaf-disease-classification\train_images\416350020.jpg,train
17550,3,..\datasets\cassava-leaf-disease-classification\train_images\4163993800.jpg,valid
17551,3,..\datasets\cassava-leaf-disease-classification\train_images\4164175215.jpg,train
17552,3,..\datasets\cassava-leaf-disease-classification\train_images\4165205071.jpg,train
17553,4,..\datasets\cassava-leaf-disease-classification\train_images\4165290692.jpg,train
17554,0,..\datasets\cassava-leaf-disease-classification\train_images\4165383936.jpg,test
17555,0,..\datasets\cassava-leaf-disease-classification\train_images\4165541319.jpg,train
17556,3,..\datasets\cassava-leaf-disease-classification\train_images\4165714007.jpg,train
17557,3,..\datasets\cassava-leaf-disease-classification\train_images\4165918071.jpg,train
17558,2,..\datasets\cassava-leaf-disease-classification\train_images\4165966394.jpg,train
17559,2,..\datasets\cassava-leaf-disease-classification\train_images\4166172905.jpg,train
17560,3,..\datasets\cassava-leaf-disease-classification\train_images\4166257739.jpg,train
17561,3,..\datasets\cassava-leaf-disease-classification\train_images\4166481906.jpg,train
17562,3,..\datasets\cassava-leaf-disease-classification\train_images\4166602274.jpg,train
17563,3,..\datasets\cassava-leaf-disease-classification\train_images\4166762.jpg,train
17564,1,..\datasets\cassava-leaf-disease-classification\train_images\4166830303.jpg,train
17565,2,..\datasets\cassava-leaf-disease-classification\train_images\4167054860.jpg,train
17566,2,..\datasets\cassava-leaf-disease-classification\train_images\4167185859.jpg,train
17567,4,..\datasets\cassava-leaf-disease-classification\train_images\4167436274.jpg,train
17568,3,..\datasets\cassava-leaf-disease-classification\train_images\4167938990.jpg,train
17569,4,..\datasets\cassava-leaf-disease-classification\train_images\4168229813.jpg,train
17570,3,..\datasets\cassava-leaf-disease-classification\train_images\4168406521.jpg,test
17571,3,..\datasets\cassava-leaf-disease-classification\train_images\4168463468.jpg,train
17572,1,..\datasets\cassava-leaf-disease-classification\train_images\4168645136.jpg,train
17573,3,..\datasets\cassava-leaf-disease-classification\train_images\416874515.jpg,valid
17574,4,..\datasets\cassava-leaf-disease-classification\train_images\4168975711.jpg,train
17575,4,..\datasets\cassava-leaf-disease-classification\train_images\4169005982.jpg,train
17576,3,..\datasets\cassava-leaf-disease-classification\train_images\4169071977.jpg,train
17577,3,..\datasets\cassava-leaf-disease-classification\train_images\4169121477.jpg,train
17578,3,..\datasets\cassava-leaf-disease-classification\train_images\4169133281.jpg,train
17579,1,..\datasets\cassava-leaf-disease-classification\train_images\4169428267.jpg,train
17580,4,..\datasets\cassava-leaf-disease-classification\train_images\4169508703.jpg,train
17581,3,..\datasets\cassava-leaf-disease-classification\train_images\4169558391.jpg,train
17582,3,..\datasets\cassava-leaf-disease-classification\train_images\4169577123.jpg,train
17583,1,..\datasets\cassava-leaf-disease-classification\train_images\4169595131.jpg,train
17584,3,..\datasets\cassava-leaf-disease-classification\train_images\4169606060.jpg,train
17585,3,..\datasets\cassava-leaf-disease-classification\train_images\4169747301.jpg,valid
17586,3,..\datasets\cassava-leaf-disease-classification\train_images\4169857735.jpg,train
17587,2,..\datasets\cassava-leaf-disease-classification\train_images\4169866451.jpg,train
17588,3,..\datasets\cassava-leaf-disease-classification\train_images\4169894391.jpg,train
17589,4,..\datasets\cassava-leaf-disease-classification\train_images\4170279280.jpg,train
17590,3,..\datasets\cassava-leaf-disease-classification\train_images\417059979.jpg,valid
17591,3,..\datasets\cassava-leaf-disease-classification\train_images\4170665280.jpg,train
17592,2,..\datasets\cassava-leaf-disease-classification\train_images\417083161.jpg,train
17593,2,..\datasets\cassava-leaf-disease-classification\train_images\4170892667.jpg,valid
17594,3,..\datasets\cassava-leaf-disease-classification\train_images\4171069852.jpg,train
17595,2,..\datasets\cassava-leaf-disease-classification\train_images\4171083166.jpg,train
17596,1,..\datasets\cassava-leaf-disease-classification\train_images\4171117342.jpg,train
17597,0,..\datasets\cassava-leaf-disease-classification\train_images\4171305326.jpg,train
17598,3,..\datasets\cassava-leaf-disease-classification\train_images\4171327555.jpg,train
17599,2,..\datasets\cassava-leaf-disease-classification\train_images\417135798.jpg,train
17600,1,..\datasets\cassava-leaf-disease-classification\train_images\4171363767.jpg,train
17601,3,..\datasets\cassava-leaf-disease-classification\train_images\4171404904.jpg,train
17602,4,..\datasets\cassava-leaf-disease-classification\train_images\4171429454.jpg,train
17603,2,..\datasets\cassava-leaf-disease-classification\train_images\4171468415.jpg,train
17604,3,..\datasets\cassava-leaf-disease-classification\train_images\4171475132.jpg,train
17605,3,..\datasets\cassava-leaf-disease-classification\train_images\4171842238.jpg,train
17606,3,..\datasets\cassava-leaf-disease-classification\train_images\4172116548.jpg,train
17607,1,..\datasets\cassava-leaf-disease-classification\train_images\4172181287.jpg,train
17608,3,..\datasets\cassava-leaf-disease-classification\train_images\4172211620.jpg,train
17609,3,..\datasets\cassava-leaf-disease-classification\train_images\4172221636.jpg,train
17610,3,..\datasets\cassava-leaf-disease-classification\train_images\4172276292.jpg,train
17611,3,..\datasets\cassava-leaf-disease-classification\train_images\4172444687.jpg,train
17612,0,..\datasets\cassava-leaf-disease-classification\train_images\4172480899.jpg,valid
17613,3,..\datasets\cassava-leaf-disease-classification\train_images\4172651490.jpg,train
17614,3,..\datasets\cassava-leaf-disease-classification\train_images\4172721678.jpg,test
17615,3,..\datasets\cassava-leaf-disease-classification\train_images\4173133461.jpg,train
17616,3,..\datasets\cassava-leaf-disease-classification\train_images\4173419470.jpg,train
17617,1,..\datasets\cassava-leaf-disease-classification\train_images\4173430293.jpg,train
17618,3,..\datasets\cassava-leaf-disease-classification\train_images\4173509764.jpg,train
17619,0,..\datasets\cassava-leaf-disease-classification\train_images\4173521076.jpg,test
17620,3,..\datasets\cassava-leaf-disease-classification\train_images\4173578063.jpg,train
17621,3,..\datasets\cassava-leaf-disease-classification\train_images\4173585663.jpg,train
17622,4,..\datasets\cassava-leaf-disease-classification\train_images\4173729579.jpg,train
17623,3,..\datasets\cassava-leaf-disease-classification\train_images\4173960352.jpg,test
17624,0,..\datasets\cassava-leaf-disease-classification\train_images\4174034867.jpg,train
17625,3,..\datasets\cassava-leaf-disease-classification\train_images\4174350664.jpg,train
17626,3,..\datasets\cassava-leaf-disease-classification\train_images\4174883420.jpg,train
17627,3,..\datasets\cassava-leaf-disease-classification\train_images\4175172679.jpg,valid
17628,3,..\datasets\cassava-leaf-disease-classification\train_images\4175214629.jpg,train
17629,4,..\datasets\cassava-leaf-disease-classification\train_images\4175366577.jpg,train
17630,2,..\datasets\cassava-leaf-disease-classification\train_images\4175374809.jpg,train
17631,1,..\datasets\cassava-leaf-disease-classification\train_images\4175405033.jpg,train
17632,4,..\datasets\cassava-leaf-disease-classification\train_images\4175483651.jpg,train
17633,2,..\datasets\cassava-leaf-disease-classification\train_images\4175723076.jpg,train
17634,1,..\datasets\cassava-leaf-disease-classification\train_images\4175864678.jpg,train
17635,3,..\datasets\cassava-leaf-disease-classification\train_images\4175885310.jpg,train
17636,4,..\datasets\cassava-leaf-disease-classification\train_images\4175951103.jpg,train
17637,1,..\datasets\cassava-leaf-disease-classification\train_images\4175967929.jpg,train
17638,3,..\datasets\cassava-leaf-disease-classification\train_images\4176018336.jpg,train
17639,4,..\datasets\cassava-leaf-disease-classification\train_images\4176445921.jpg,valid
17640,2,..\datasets\cassava-leaf-disease-classification\train_images\4176553783.jpg,valid
17641,3,..\datasets\cassava-leaf-disease-classification\train_images\4176585618.jpg,train
17642,3,..\datasets\cassava-leaf-disease-classification\train_images\4176726961.jpg,valid
17643,3,..\datasets\cassava-leaf-disease-classification\train_images\4177084912.jpg,train
17644,3,..\datasets\cassava-leaf-disease-classification\train_images\4177148396.jpg,valid
17645,3,..\datasets\cassava-leaf-disease-classification\train_images\4177200098.jpg,train
17646,3,..\datasets\cassava-leaf-disease-classification\train_images\417726822.jpg,valid
17647,0,..\datasets\cassava-leaf-disease-classification\train_images\4177391802.jpg,valid
17648,0,..\datasets\cassava-leaf-disease-classification\train_images\4177392079.jpg,test
17649,2,..\datasets\cassava-leaf-disease-classification\train_images\4177483982.jpg,train
17650,3,..\datasets\cassava-leaf-disease-classification\train_images\4177519290.jpg,train
17651,4,..\datasets\cassava-leaf-disease-classification\train_images\4177958446.jpg,test
17652,3,..\datasets\cassava-leaf-disease-classification\train_images\4178125933.jpg,train
17653,3,..\datasets\cassava-leaf-disease-classification\train_images\4178245302.jpg,test
17654,1,..\datasets\cassava-leaf-disease-classification\train_images\417840962.jpg,train
17655,3,..\datasets\cassava-leaf-disease-classification\train_images\4178594597.jpg,train
17656,2,..\datasets\cassava-leaf-disease-classification\train_images\4179147529.jpg,train
17657,3,..\datasets\cassava-leaf-disease-classification\train_images\4179303014.jpg,train
17658,3,..\datasets\cassava-leaf-disease-classification\train_images\4179442683.jpg,train
17659,3,..\datasets\cassava-leaf-disease-classification\train_images\4179444530.jpg,train
17660,2,..\datasets\cassava-leaf-disease-classification\train_images\4179630738.jpg,train
17661,3,..\datasets\cassava-leaf-disease-classification\train_images\4179735226.jpg,test
17662,3,..\datasets\cassava-leaf-disease-classification\train_images\4180192243.jpg,train
17663,1,..\datasets\cassava-leaf-disease-classification\train_images\4180586995.jpg,train
17664,3,..\datasets\cassava-leaf-disease-classification\train_images\4180626813.jpg,train
17665,1,..\datasets\cassava-leaf-disease-classification\train_images\4181129288.jpg,test
17666,0,..\datasets\cassava-leaf-disease-classification\train_images\4181351157.jpg,train
17667,2,..\datasets\cassava-leaf-disease-classification\train_images\4181746841.jpg,train
17668,2,..\datasets\cassava-leaf-disease-classification\train_images\4182063113.jpg,test
17669,3,..\datasets\cassava-leaf-disease-classification\train_images\4182229432.jpg,train
17670,3,..\datasets\cassava-leaf-disease-classification\train_images\4182496583.jpg,train
17671,2,..\datasets\cassava-leaf-disease-classification\train_images\4182510325.jpg,train
17672,3,..\datasets\cassava-leaf-disease-classification\train_images\418261395.jpg,train
17673,3,..\datasets\cassava-leaf-disease-classification\train_images\4182626844.jpg,train
17674,3,..\datasets\cassava-leaf-disease-classification\train_images\4182634633.jpg,train
17675,3,..\datasets\cassava-leaf-disease-classification\train_images\4182646483.jpg,train
17676,3,..\datasets\cassava-leaf-disease-classification\train_images\4182745953.jpg,train
17677,2,..\datasets\cassava-leaf-disease-classification\train_images\4182889279.jpg,train
17678,3,..\datasets\cassava-leaf-disease-classification\train_images\4182898688.jpg,test
17679,3,..\datasets\cassava-leaf-disease-classification\train_images\4182987199.jpg,test
17680,3,..\datasets\cassava-leaf-disease-classification\train_images\4183077936.jpg,train
17681,3,..\datasets\cassava-leaf-disease-classification\train_images\4183078751.jpg,train
17682,3,..\datasets\cassava-leaf-disease-classification\train_images\4183084622.jpg,train
17683,3,..\datasets\cassava-leaf-disease-classification\train_images\4183253873.jpg,train
17684,3,..\datasets\cassava-leaf-disease-classification\train_images\4183312671.jpg,valid
17685,3,..\datasets\cassava-leaf-disease-classification\train_images\418334255.jpg,train
17686,2,..\datasets\cassava-leaf-disease-classification\train_images\4183847559.jpg,train
17687,3,..\datasets\cassava-leaf-disease-classification\train_images\4183866544.jpg,valid
17688,2,..\datasets\cassava-leaf-disease-classification\train_images\4183926297.jpg,train
17689,2,..\datasets\cassava-leaf-disease-classification\train_images\4184062100.jpg,train
17690,3,..\datasets\cassava-leaf-disease-classification\train_images\4184461961.jpg,valid
17691,1,..\datasets\cassava-leaf-disease-classification\train_images\4184485788.jpg,test
17692,3,..\datasets\cassava-leaf-disease-classification\train_images\4184902338.jpg,train
17693,3,..\datasets\cassava-leaf-disease-classification\train_images\4185096944.jpg,train
17694,3,..\datasets\cassava-leaf-disease-classification\train_images\4185505558.jpg,train
17695,2,..\datasets\cassava-leaf-disease-classification\train_images\4186416539.jpg,train
17696,3,..\datasets\cassava-leaf-disease-classification\train_images\4186436193.jpg,train
17697,3,..\datasets\cassava-leaf-disease-classification\train_images\4186528669.jpg,train
17698,3,..\datasets\cassava-leaf-disease-classification\train_images\4186603766.jpg,train
17699,3,..\datasets\cassava-leaf-disease-classification\train_images\4186633206.jpg,train
17700,1,..\datasets\cassava-leaf-disease-classification\train_images\4186640212.jpg,valid
17701,2,..\datasets\cassava-leaf-disease-classification\train_images\4186680625.jpg,train
17702,4,..\datasets\cassava-leaf-disease-classification\train_images\418673724.jpg,train
17703,3,..\datasets\cassava-leaf-disease-classification\train_images\4186901068.jpg,train
17704,3,..\datasets\cassava-leaf-disease-classification\train_images\4186913818.jpg,train
17705,4,..\datasets\cassava-leaf-disease-classification\train_images\4187343844.jpg,train
17706,0,..\datasets\cassava-leaf-disease-classification\train_images\4188111262.jpg,valid
17707,3,..\datasets\cassava-leaf-disease-classification\train_images\4188170872.jpg,train
17708,2,..\datasets\cassava-leaf-disease-classification\train_images\4188219605.jpg,train
17709,3,..\datasets\cassava-leaf-disease-classification\train_images\4188255023.jpg,train
17710,3,..\datasets\cassava-leaf-disease-classification\train_images\4188579631.jpg,train
17711,3,..\datasets\cassava-leaf-disease-classification\train_images\418911240.jpg,valid
17712,2,..\datasets\cassava-leaf-disease-classification\train_images\4189307730.jpg,valid
17713,3,..\datasets\cassava-leaf-disease-classification\train_images\4189434450.jpg,test
17714,3,..\datasets\cassava-leaf-disease-classification\train_images\4189463484.jpg,train
17715,3,..\datasets\cassava-leaf-disease-classification\train_images\4189636250.jpg,train
17716,3,..\datasets\cassava-leaf-disease-classification\train_images\4189821383.jpg,test
17717,4,..\datasets\cassava-leaf-disease-classification\train_images\4190467935.jpg,train
17718,3,..\datasets\cassava-leaf-disease-classification\train_images\4191284579.jpg,train
17719,3,..\datasets\cassava-leaf-disease-classification\train_images\4191409437.jpg,train
17720,3,..\datasets\cassava-leaf-disease-classification\train_images\4191778272.jpg,train
17721,2,..\datasets\cassava-leaf-disease-classification\train_images\4191979346.jpg,train
17722,3,..\datasets\cassava-leaf-disease-classification\train_images\4192173547.jpg,train
17723,3,..\datasets\cassava-leaf-disease-classification\train_images\4192202317.jpg,train
17724,4,..\datasets\cassava-leaf-disease-classification\train_images\4192503187.jpg,train
17725,0,..\datasets\cassava-leaf-disease-classification\train_images\4192665082.jpg,test
17726,3,..\datasets\cassava-leaf-disease-classification\train_images\4192717491.jpg,valid
17727,3,..\datasets\cassava-leaf-disease-classification\train_images\4192792225.jpg,train
17728,3,..\datasets\cassava-leaf-disease-classification\train_images\4192933342.jpg,test
17729,2,..\datasets\cassava-leaf-disease-classification\train_images\4193039618.jpg,train
17730,1,..\datasets\cassava-leaf-disease-classification\train_images\4193527713.jpg,train
17731,3,..\datasets\cassava-leaf-disease-classification\train_images\4193627922.jpg,train
17732,3,..\datasets\cassava-leaf-disease-classification\train_images\4193821272.jpg,train
17733,4,..\datasets\cassava-leaf-disease-classification\train_images\4193954616.jpg,train
17734,3,..\datasets\cassava-leaf-disease-classification\train_images\4194395982.jpg,train
17735,3,..\datasets\cassava-leaf-disease-classification\train_images\4194767619.jpg,train
17736,3,..\datasets\cassava-leaf-disease-classification\train_images\4194771487.jpg,train
17737,3,..\datasets\cassava-leaf-disease-classification\train_images\4194820497.jpg,train
17738,3,..\datasets\cassava-leaf-disease-classification\train_images\4195040582.jpg,train
17739,3,..\datasets\cassava-leaf-disease-classification\train_images\4195112641.jpg,test
17740,3,..\datasets\cassava-leaf-disease-classification\train_images\4195244088.jpg,train
17741,4,..\datasets\cassava-leaf-disease-classification\train_images\4195466993.jpg,train
17742,3,..\datasets\cassava-leaf-disease-classification\train_images\4195586692.jpg,train
17743,3,..\datasets\cassava-leaf-disease-classification\train_images\4195598174.jpg,test
17744,3,..\datasets\cassava-leaf-disease-classification\train_images\4196010375.jpg,valid
17745,3,..\datasets\cassava-leaf-disease-classification\train_images\4196311493.jpg,train
17746,3,..\datasets\cassava-leaf-disease-classification\train_images\4196557563.jpg,train
17747,0,..\datasets\cassava-leaf-disease-classification\train_images\4196856438.jpg,train
17748,3,..\datasets\cassava-leaf-disease-classification\train_images\4196928486.jpg,test
17749,3,..\datasets\cassava-leaf-disease-classification\train_images\4196953609.jpg,train
17750,4,..\datasets\cassava-leaf-disease-classification\train_images\419708385.jpg,test
17751,3,..\datasets\cassava-leaf-disease-classification\train_images\4197342074.jpg,train
17752,3,..\datasets\cassava-leaf-disease-classification\train_images\4197537350.jpg,train
17753,3,..\datasets\cassava-leaf-disease-classification\train_images\4197541916.jpg,train
17754,3,..\datasets\cassava-leaf-disease-classification\train_images\4197748508.jpg,train
17755,4,..\datasets\cassava-leaf-disease-classification\train_images\4197924159.jpg,train
17756,3,..\datasets\cassava-leaf-disease-classification\train_images\4198242632.jpg,test
17757,3,..\datasets\cassava-leaf-disease-classification\train_images\4198510978.jpg,train
17758,3,..\datasets\cassava-leaf-disease-classification\train_images\4198716327.jpg,train
17759,3,..\datasets\cassava-leaf-disease-classification\train_images\4199179186.jpg,train
17760,3,..\datasets\cassava-leaf-disease-classification\train_images\4199257644.jpg,train
17761,3,..\datasets\cassava-leaf-disease-classification\train_images\4199323027.jpg,train
17762,4,..\datasets\cassava-leaf-disease-classification\train_images\4199546662.jpg,valid
17763,3,..\datasets\cassava-leaf-disease-classification\train_images\4199549961.jpg,train
17764,3,..\datasets\cassava-leaf-disease-classification\train_images\419974195.jpg,test
17765,3,..\datasets\cassava-leaf-disease-classification\train_images\4200117481.jpg,train
17766,3,..\datasets\cassava-leaf-disease-classification\train_images\4200249723.jpg,train
17767,3,..\datasets\cassava-leaf-disease-classification\train_images\4200538063.jpg,test
