,target_code,filepath,set
1937,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\late_blight_tomato_transplant2x1200.jpg,train
1938,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\late_blight_tomato_unusual-symptomsx1200.jpg,train
1939,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\LB-2-225x300.jpg,train
1940,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\lb2.jpg,train
1941,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\lbleaf.jpg,train
1942,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\LBleaf2INIA_0.jpg,train
1943,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\lb_leaf_lesions2x1200.jpg,train
1944,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\lb_leaf_lesions3x1200.jpg,train
1945,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\lb_leaf_lesions4x1200.jpg,train
1946,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\p1020076cs.jpg,train
1947,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\Pest2369.jpg,valid
1948,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\photo-2.jpg,train
1949,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\photo-9.jpg,train
1950,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\stock-photo-tomato-plants-infected-by-the-late-blight-plant-pathogen-phytophthora-infestans-macro-539209615.jpg,train
1951,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\symptoms_of_late_blight.jpg2__0.jpg,train
1952,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\symptoms_of_late_blight_0.jpg,train
1953,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\ToamtoLateBlight3-Version-3-oohvze.jpg,valid
1954,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\Tomato%20late%20blight%20lesion%20closeup%2013F.JPG.jpg,train
1955,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\TOMATO%20LATE%20BLIGHT%20ON%20LEAF.jpg,train
1956,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato+blight.jpg,train
1957,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato-blight-phytophthora-infestans-close-up-of-infected-leaf-b5n95x.jpg,train
1958,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato-late-blight-conn-2015-137c.jpg,train
1959,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato-late-blight-conn-2015-139rcs.jpg,train
1960,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato-late-blight-foliar-lesions_Scot-Nelson_CC-BY-SA-2.0.jpg,train
1961,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato-late-blight-leaf-61-3x32.jpg,train
1962,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\Tomato-late-blight-leaf-Margaret-McGrath-Cornell-Bugwood.jpg,train
1963,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato-late-blight-phytophthora-infestans-lesions-and-damage-on-tomato-bh3w9j.jpg,train
1964,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato-late-blight-phytophthora-infestans-lesions-on-greenhouse-grown-ATA11J.jpg,train
1965,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato-late-blight-phytophthora-infestans-mycelium-and-lesions-on-a15yr2.jpg,train
1966,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato-late-blight-phytophthora-infestans-necrosis-sporulation-on-a-tomato-leaf-underside-X5YDDP.jpg,train
1967,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato-late-blight-phytophthora-infestans-necrosis-sporulation-on-a-tomato-leaf-underside-XA233C.jpg,train
1968,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato-late-blight-phytophthora-infestans-on-tomato-leaves-a15ym0.jpg,train
1969,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato-late-blight-sporulation-on-a-tomato-leaflet-picture-id81781370s=612x612.jpg,train
1970,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\Tomato-Late-BlightBM.jpg,train
1971,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato.early.blightH.jpg,train
1972,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\TomatoBlight.JPG.jpg,train
1973,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\TomatoLateBlight-3-Underside-2ebj05b-300x225.jpg,train
1974,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\TomatoLateBlightTop.jpg,valid
1975,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\Tomato_Blight_Leaves.JPG.jpg,train
1976,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato_D33a-Late-blight-015-OMAFHRT_zoom.jpg,train
1977,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato_late-blight_01_zoom.jpg,valid
1978,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato_late-blight_03_zoom.jpg,train
1979,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato_late-blight_04_zoom.jpg,train
1980,Tomato leaf late blight,..\datasets\plantdoc-dataset\train\Tomato leaf late blight\tomato_late-blight_05_zoom.jpg,train
1981,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\1422_0.jpeg.jpg,valid
1982,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\3-tomato-mosaic-virus_web.jpg,train
1983,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\4b0bfd_df5a85f728c74cecbe908a24feadab02.jpg,train
1984,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\51196-004-61703A1B.jpg,train
1985,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\5Tomato+Mosaic+Virus.jpg,train
1986,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\ab40cce958c60d8b6e0ec2e4fdb8f526.jpg,train
1987,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\d41c86a650e49b8066d6b347d8e9d3ad.jpg,train
1988,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\dahliaviralsymptoms2lowresjpg.jpg,valid
1989,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\DSC02246.JPG.jpg,train
1990,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\dummen-tmv.jpg,valid
1991,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\fig1-2k11-163-165.jpg,train
1992,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\fig2-2k11-1-12.jpg,train
1993,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\image018.jpg,train
1994,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\image022.jpg,train
1995,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\image024.jpg,train
1996,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\mosaic-virus-foliage.jpg,train
1997,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\mosaic_virus_tomato.jpg,valid
1998,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\mosaic_virus_tomato_small.jpg,train
1999,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\mosiac-virus3.jpg,train
2000,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\stock-photo-tomato-mosaic-virus-disease-on-tomato-559799668.jpg,train
2001,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\thumb-500.jpg,train
2002,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\TMV-3.jpg,train
2003,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\tmv-tomato-16.jpg,train
2004,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\TNRV2.jpg,train
2005,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\Tomato%2Bmosaic%2Bvirus.jpg,train
2006,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\Tomato+mosaic+virus.jpg,train
2007,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\Tomato-brown-rugose-fruit-virus-ToBRFV-infected-tomato-Solanum-lycopersicum-plants_Q320.jpg,train
2008,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\tomato-fern-leaf-a-symptom-of-tmv-cmv-or-pepmv-virus-on-tomato-plants-h6ey8w.jpg,train
2009,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\tomato-leaf-herbicide-damage.jpg,train
2010,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\tomato-leaves-260nw-670831669.jpg,train
2011,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\tomato-mosaic-virus-1.jpg,valid
2012,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\tomato-mosaic-virus-disease-on-260nw-559799638.jpg,train
2013,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\tomato-mosaic-virus-disease-on-260nw-625499771.jpg,train
2014,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\tomato-mosaic-virus-disease-on-260nw-625499777.jpg,train
2015,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\tomato-mosaic-virus-disease-on-260nw-625499780.jpg,train
2016,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\tomato-mosaic-virus-F0BA26.jpg,train
2017,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\tomato-mosaic-virus-leaf.jpg,train
2018,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\tomato-mosaic-virus.jpg,train
2019,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\tomatodisease001sm.jpg,train
2020,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\tomato_leaf_curl_ND_on_luffah_KC3701030-3.jpg,train
2021,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\tomato_mosaic_virus.jpg,train
2022,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\tomato_virus_01_zoom.jpg,train
2023,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\tomato_virus_06_zoom.jpg,train
2024,Tomato leaf mosaic virus,..\datasets\plantdoc-dataset\train\Tomato leaf mosaic virus\wd0phb4.jpg,train
2025,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\072.jpg,train
2026,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\1342017-162221-44540.jpg,train
2027,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\14456.img.jpg,valid
2028,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\18071.img.jpg,train
2029,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\2.--Virused-tomato-leaves-versus.jpg,train
2030,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\28619919393_7ef44acccc_b.jpg,train
2031,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\29994445671_b6914b44d0_b.jpg,train
2032,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\36ca1410e232eec4a8003fe411246820.jpg,train
2033,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\5146.jpg,train
2034,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\534ddf3a932e62dd929a3ac1b29bfa29.jpg,train
2035,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\7585001780_4b89e826b7.jpg,train
2036,Tomato leaf yellow virus,"..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\8.--Virus-Damaged-foliage-at-top-versus-healthy,-non-infected-bottom-foliage.jpg",train
2037,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\8226402609_62d16884a7_b.jpg,train
2038,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\8227475116_0d40e8f21c_b.jpg,valid
2039,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\8e60bae9f613f360403943f108a03083.jpg,train
2040,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\art_15017325188173_a24a66.jpg,train
2041,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\DSC01999.JPG.jpg,train
2042,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\DSC02006.JPG.jpg,train
2043,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\DSC02007.JPG.jpg,train
2044,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\dscn1652cropped.jpg,train
2045,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\DSC_3019_320x209.jpg,train
2046,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\Figure-4.jpg,train
2047,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\illustration-thematique-urbino-fig5.plante%20tylcv.jpg,train
2048,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\IMG_2684.JPG.jpg,train
2049,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\IMG_2686.JPG.jpg,train
2050,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\IMG_2687.JPG.jpg,valid
2051,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\IU-TYLCV_img_6.jpg,train
2052,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\IU-TYLCV_img_8.jpg,train
2053,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\latestcb=20100719124603.jpg,train
2054,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\leaf%20curl_3.jpg,train
2055,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\leaves-curling-on-tomato-plant-characteristic-symptoms-tomato-plants-leaves-curling-down-on-tomato-plant.jpg,train
2056,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\leaves-on-tomato-plant-turning-yellow-what-does-it-mean-when-your-plant-leaves-turn-yellow-tomato-leaf-problems-a-guide-to-leaves-tomato-plant-turning-yellow.jpg,train
2057,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\psyllid-yellows.jpg,train
2058,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\role-of-whitefly-in-plant-virus-transmission-by-pmanikandan-13-638.jpg,valid
2059,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\role-of-whitefly-in-plant-virus-transmission-by-pmanikandan-25-638.jpg,train
2060,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\r_tomato.jpg,train
2061,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\s-prasanth-kumar-young-scientist-awarded-presentation-2-728.jpg,train
2062,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tj5itxzunn3k.jpg,valid
2063,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tlcv-tomato-leaf-curl-virus-symptoms-on-a-glasshouse-tomato-plant-ACGAG6.jpg,train
2064,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tlcv-tomato-leaf-curl-virus-symptoms-on-a-glasshouse-tomato-plant-bmyh62.jpg,valid
2065,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tomato-plant-virus-tomato-yellow-leaf-curl-virus-tomato-plant-disease-mosaic-virus.jpg,valid
2066,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tomato-yellow-closeup-2.jpg,train
2067,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tomato-yellow-closeup-3.jpg,train
2068,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tomato-yellow-closeup-4.jpg,train
2069,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tomato-yellow-leaf-curl-disease-260nw-1006958086.jpg,train
2070,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tomato-yellow-leaf-curl-disease-260nw-1072448252.jpg,train
2071,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tomato-yellow-leaf-curl-virus-pdf-78kb.jpg,train
2072,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tomato-yellow-leaf-curl-virus-symptoms-on-tomato-leaves-on-plants-ACGAME.jpg,train
2073,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tomato-yellow-leaf-curl-virus-symptoms-on-tomato-leaves-on-plants-AXKWFY.jpg,valid
2074,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tomato-yellow-leaf-curl-virus-tomato-1.jpg,train
2075,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tomato-yellow-leaf-curl-virus-tylcv_950983.jpg,train
2076,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tomato-yellow-leaf-curl-virus-tylvcv-symptoms-on-a-tomato-plant-under-BMYHXY.jpg,train
2077,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\Tomato2.jpg,train
2078,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tomatoyellowleafcurlcropped.jpg,train
2079,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tomato_leaf_roll.JPG.jpg,train
2080,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tomato_yellow_leaf_curl_virus.jpg,train
2081,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\TYLCV-tomate-DB-441-170.jpg,train
2082,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\TYLCV-tomate-DB-442-167.jpg,train
2083,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\TYLCV-tomate-DB-445-171.jpg,train
2084,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tylcv.jpg,train
2085,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\tylcv1-.jpg,train
2086,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\TYLCV1.jpg,train
2087,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\TYLCV2.jpg,train
2088,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\TYLCV4.jpg,train
2089,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\TYLCVDFerrinlr.jpg,train
2090,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\virus1.jpg,train
2091,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\virus2.jpg,train
2092,Tomato leaf yellow virus,..\datasets\plantdoc-dataset\train\Tomato leaf yellow virus\yellowing.JPG.jpg,train
2093,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\100_4542.jpg,train
2094,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\119B_Tom_Mold.jpg,train
2095,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\2195890.jpg,train
2096,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\23600077_1572609202782510_2145699867_o.jpg,valid
2097,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\23601051_1572608349449262_2029169498_o.jpg,train
2098,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\23633262_1572609386115825_1396180255_o.jpg,train
2099,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\4118c92ffde66d327ee14e4023320bf7.jpg,train
2100,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\5830204360_757cd7fdfc_z.jpg,train
2101,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\603-116-0.jpg,valid
2102,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\6032331.JPG.jpg,train
2103,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\607-155-0.jpg,train
2104,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\607-155-1.jpg,train
2105,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\8915974546_00664cefe3_z.jpg,train
2106,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\ArticleImage.aspximgid=4987.jpg,train
2107,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\B%29-Leafunsidecladosp-envez.jpg,train
2108,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\black%20leaf%20mold%20%283%29.JPGitok=u5TDHCSM.jpg,valid
2109,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\black%20leaf%20mold%20%284%29.JPGitok=DIIUw9JU.jpg,train
2110,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\BlackLeafMold2.jpg,train
2111,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,train
2112,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\d-to-tylv-fo005-14496A31BE70553130A.jpg,train
2113,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\dscf2712.jpg,train
2114,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\DSCN2697.jpg,train
2115,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\dscn6690.jpg,train
2116,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\Fig.%2015_opta.jpg,valid
2117,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\Fig.%2016_opt.jpg,train
2118,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\GIVXB.jpg,train
2119,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\gray-leaf-spot-300x225.jpg,valid
2120,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\gray-mold-on-tomato-leaf.jpg,train
2121,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\grey-mould-botrytis-cinerea-on-bottom-of-a-tomato-leaf-late-in-the-AFRDAN.jpg,train
2122,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\HighTunnel_TLM5.jpg,train
2123,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\HighTunnel_TLM6.jpg,train
2124,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\image233.jpg,train
2125,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\IMG_1261.jpg,train
2126,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\IMG_7442%20resized_0.preview.jpg,train
2127,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\latestcb=20100723105221.jpg,train
2128,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\leaf%2Binf%2B800%2B1.jpg,train
2129,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\Leaf+Mold+lower+leaf+surface+spores+%28conidia%29.jpg,train
2130,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\Leaf+mold+tomato+%25282%2529.JPG.jpg,train
2131,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\Leaf+mold+tomato+%25283%2529.JPG.jpg,train
2132,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\Leaf+Mold+upper+leaf+surface.jpg,train
2133,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\Leaf-mold-caused-by-the-fungal-pathogen-Passalore-fulva-in-tomatoes.jpg,train
2134,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\Leaf-mold-web.jpg,train
2135,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\Leaf-mold3.jpg,train
2136,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\leafmold.jpg,train
2137,Tomato mold leaf,..\datasets\plantdoc-dataset\train\Tomato mold leaf\leafmoldtomato1.jpg,train
